25.12,-372.61,-62.1,152788745.37,500,-25.12,372.62,62.1,152788745.37,500,
26.97,-372.47,-62.08,152788745.37,500,-26.97,372.47,62.08,152788745.37,500,
28.82,-372.31,-62.05,152788745.37,500,-28.82,372.31,62.05,152788745.37,500,
30.67,-372.13,-62.02,152788745.37,500,-30.67,372.14,62.02,152788745.37,500,
32.51,-371.95,-61.99,152788745.37,500,-32.51,371.96,61.99,152788745.37,500,
34.36,-371.76,-61.96,152788745.37,500,-34.36,371.76,61.96,152788745.37,500,
36.2,-371.55,-61.93,152788745.37,500,-36.2,371.56,61.93,152788745.37,500,
38.05,-371.34,-61.89,152788745.37,500,-38.05,371.34,61.89,152788745.37,500,
39.89,-371.11,-61.85,152788745.37,500,-39.89,371.12,61.85,152788745.37,500,
41.73,-370.87,-61.81,152788745.37,500,-41.73,370.88,61.81,152788745.37,500,
43.57,-370.62,-61.77,152788745.37,500,-43.57,370.63,61.77,152788745.37,500,
45.41,-370.36,-61.73,152788745.37,500,-45.41,370.37,61.73,152788745.37,500,
47.24,-370.09,-61.68,152788745.37,500,-47.24,370.1,61.68,152788745.37,500,
49.08,-369.81,-61.63,152788745.37,500,-49.08,369.81,61.64,152788745.37,500,
50.91,-369.51,-61.59,152788745.37,500,-50.91,369.52,61.59,152788745.37,500,
52.75,-369.21,-61.53,152788745.37,500,-52.75,369.21,61.54,152788745.37,500,
54.58,-368.89,-61.48,152788745.37,500,-54.58,368.9,61.48,152788745.37,500,
56.41,-368.57,-61.43,152788745.37,500,-56.41,368.57,61.43,152788745.37,500,
58.23,-368.23,-61.37,152788745.37,500,-58.23,368.23,61.37,152788745.37,500,
60.06,-367.88,-61.31,152788745.37,500,-60.06,367.88,61.31,152788745.37,500,
61.88,-367.52,-61.25,152788745.37,500,-61.88,367.52,61.25,152788745.37,500,
63.7,-367.14,-61.19,152788745.37,500,-63.7,367.15,61.19,152788745.37,500,
65.52,-366.76,-61.13,152788745.37,500,-65.52,366.76,61.13,152788745.37,500,
67.34,-366.37,-61.06,152788745.37,500,-67.34,366.37,61.06,152788745.37,500,
69.16,-365.96,-60.99,152788745.37,500,-69.16,365.96,60.99,152788745.37,500,
70.97,-365.54,-60.92,152788745.37,500,-70.97,365.55,60.92,152788745.37,500,
72.78,-365.11,-60.85,152788745.37,500,-72.78,365.12,60.85,152788745.37,500,
74.59,-364.68,-60.78,152788745.37,500,-74.59,364.68,60.78,152788745.37,500,
76.4,-364.23,-60.7,152788745.37,500,-76.4,364.23,60.71,152788745.37,500,
78.21,-363.76,-60.63,152788745.37,500,-78.21,363.77,60.63,152788745.37,500,
80.01,-363.29,-60.55,152788745.37,500,-80.01,363.3,60.55,152788745.37,500,
81.81,-362.81,-60.47,152788745.37,500,-81.81,362.81,60.47,152788745.37,500,
83.61,-362.31,-60.39,152788745.37,500,-83.61,362.32,60.39,152788745.37,500,
85.4,-361.81,-60.3,152788745.37,500,-85.4,361.81,60.3,152788745.37,500,
87.19,-361.29,-60.22,152788745.37,500,-87.19,361.3,60.22,152788745.37,500,
88.98,-360.76,-60.13,152788745.37,500,-88.98,360.77,60.13,152788745.37,500,
90.77,-360.23,-60.04,152788745.37,500,-90.77,360.23,60.04,152788745.37,500,
92.55,-359.68,-59.95,152788745.37,500,-92.55,359.68,59.95,152788745.37,500,
94.34,-359.11,-59.85,152788745.37,500,-94.34,359.12,59.85,152788745.37,500,
96.11,-358.54,-59.76,152788745.37,500,-96.11,358.55,59.76,152788745.37,500,
97.89,-357.96,-59.66,152788745.37,500,-97.89,357.96,59.66,152788745.37,500,
99.66,-357.37,-59.56,152788745.37,500,-99.66,357.37,59.56,152788745.37,500,
101.43,-356.76,-59.46,152788745.37,500,-101.43,356.77,59.46,152788745.37,500,
103.2,-356.15,-59.36,152788745.37,500,-103.2,356.15,59.36,152788745.37,500,
104.96,-355.52,-59.25,152788745.37,500,-104.96,355.52,59.25,152788745.37,500,
106.72,-354.88,-59.15,152788745.37,500,-106.72,354.88,59.15,152788745.37,500,
108.48,-354.23,-59.04,152788745.37,500,-108.48,354.24,59.04,152788745.37,500,
110.23,-353.57,-58.93,152788745.37,500,-110.23,353.58,58.93,152788745.37,500,
111.98,-352.9,-58.82,152788745.37,500,-111.98,352.91,58.82,152788745.37,500,
113.73,-352.22,-58.7,152788745.37,500,-113.73,352.22,58.7,152788745.37,500,
115.47,-351.53,-58.59,152788745.37,500,-115.47,351.53,58.59,152788745.37,500,
117.21,-350.82,-58.47,152788745.37,500,-117.21,350.83,58.47,152788745.37,500,
118.95,-350.11,-58.35,152788745.37,500,-118.95,350.11,58.35,152788745.37,500,
120.68,-349.38,-58.23,152788745.37,500,-120.68,349.39,58.23,152788745.37,500,
122.41,-348.65,-58.11,152788745.37,500,-122.41,348.65,58.11,152788745.37,500,
124.13,-347.9,-57.98,152788745.37,500,-124.13,347.9,57.98,152788745.37,500,
125.85,-347.14,-57.86,152788745.37,500,-125.85,347.15,57.86,152788745.37,500,
127.57,-346.37,-57.73,152788745.37,500,-127.57,346.38,57.73,152788745.37,500,
129.28,-345.59,-57.6,152788745.37,500,-129.28,345.6,57.6,152788745.37,500,
130.99,-344.8,-57.47,152788745.37,500,-130.99,344.81,57.47,152788745.37,500,
132.69,-344,-57.33,152788745.37,500,-132.69,344,57.33,152788745.37,500,
134.39,-343.19,-57.2,152788745.37,500,-134.39,343.19,57.2,152788745.37,500,
136.09,-342.36,-57.06,152788745.37,500,-136.09,342.37,57.06,152788745.37,500,
137.78,-341.53,-56.92,152788745.37,500,-137.78,341.54,56.92,152788745.37,500,
139.47,-340.69,-56.78,152788745.37,500,-139.47,340.69,56.78,152788745.37,500,
141.15,-339.83,-56.64,152788745.37,500,-141.15,339.84,56.64,152788745.37,500,
142.83,-338.96,-56.49,152788745.37,500,-142.83,338.97,56.49,152788745.37,500,
144.5,-338.09,-56.35,152788745.37,500,-144.5,338.09,56.35,152788745.37,500,
146.17,-337.2,-56.2,152788745.37,500,-146.17,337.2,56.2,152788745.37,500,
147.84,-336.3,-56.05,152788745.37,500,-147.84,336.31,56.05,152788745.37,500,
149.5,-335.39,-55.9,152788745.37,500,-149.5,335.4,55.9,152788745.37,500,
151.15,-334.47,-55.75,152788745.37,500,-151.15,334.48,55.75,152788745.37,500,
152.8,-333.54,-55.59,152788745.37,500,-152.8,333.55,55.59,152788745.37,500,
154.45,-332.6,-55.43,152788745.37,500,-154.45,332.61,55.43,152788745.37,500,
156.09,-331.65,-55.27,152788745.37,500,-156.09,331.65,55.28,152788745.37,500,
157.72,-330.69,-55.11,152788745.37,500,-157.72,330.69,55.12,152788745.37,500,
159.35,-329.71,-54.95,152788745.37,500,-159.35,329.72,54.95,152788745.37,500,
160.98,-328.73,-54.79,152788745.37,500,-160.98,328.73,54.79,152788745.37,500,
162.6,-327.74,-54.62,152788745.37,500,-162.6,327.74,54.62,152788745.37,500,
164.21,-326.73,-54.46,152788745.37,500,-164.21,326.73,54.46,152788745.37,500,
165.82,-325.71,-54.29,152788745.37,500,-165.82,325.72,54.29,152788745.37,500,
167.43,-324.69,-54.11,152788745.37,500,-167.43,324.69,54.12,152788745.37,500,
169.02,-323.65,-53.94,152788745.37,500,-169.02,323.66,53.94,152788745.37,500,
170.62,-322.61,-53.77,152788745.37,500,-170.62,322.61,53.77,152788745.37,500,
172.21,-321.55,-53.59,152788745.37,500,-172.21,321.55,53.59,152788745.37,500,
173.79,-320.48,-53.41,152788745.37,500,-173.79,320.48,53.41,152788745.37,500,
175.36,-319.4,-53.23,152788745.37,500,-175.36,319.41,53.23,152788745.37,500,
176.93,-318.31,-53.05,152788745.37,500,-176.93,318.32,53.05,152788745.37,500,
178.5,-317.21,-52.87,152788745.37,500,-178.5,317.22,52.87,152788745.37,500,
180.06,-316.1,-52.68,152788745.37,500,-180.06,316.11,52.68,152788745.37,500,
181.61,-314.98,-52.5,152788745.37,500,-181.61,314.99,52.5,152788745.37,500,
183.16,-313.85,-52.31,152788745.37,500,-183.16,313.86,52.31,152788745.37,500,
184.7,-312.71,-52.12,152788745.37,500,-184.7,312.72,52.12,152788745.37,500,
186.23,-311.56,-51.93,152788745.37,500,-186.23,311.56,51.93,152788745.37,500,
187.76,-310.4,-51.73,152788745.37,500,-187.76,310.4,51.73,152788745.37,500,
189.29,-309.23,-51.54,152788745.37,500,-189.29,309.23,51.54,152788745.37,500,
190.8,-308.04,-51.34,152788745.37,500,-190.8,308.05,51.34,152788745.37,500,
192.31,-306.85,-51.14,152788745.37,500,-192.31,306.86,51.14,152788745.37,500,
193.82,-305.65,-50.94,152788745.37,500,-193.82,305.65,50.94,152788745.37,500,
195.31,-304.44,-50.74,152788745.37,500,-195.31,304.44,50.74,152788745.37,500,
196.8,-303.21,-50.54,152788745.37,500,-196.8,303.22,50.54,152788745.37,500,
198.29,-301.98,-50.33,152788745.37,500,-198.29,301.98,50.33,152788745.37,500,
199.76,-300.74,-50.12,152788745.37,500,-199.76,300.74,50.12,152788745.37,500,
201.23,-299.48,-49.91,152788745.37,500,-201.23,299.49,49.91,152788745.37,500,
202.7,-298.22,-49.7,152788745.37,500,-202.7,298.22,49.7,152788745.37,500,
204.15,-296.94,-49.49,152788745.37,500,-204.15,296.95,49.49,152788745.37,500,
205.6,-295.66,-49.28,152788745.37,500,-205.6,295.66,49.28,152788745.37,500,
207.05,-294.37,-49.06,152788745.37,500,-207.05,294.37,49.06,152788745.37,500,
208.48,-293.06,-48.84,152788745.37,500,-208.48,293.07,48.84,152788745.37,500,
209.91,-291.75,-48.62,152788745.37,500,-209.91,291.75,48.63,152788745.37,500,
211.33,-290.42,-48.4,152788745.37,500,-211.33,290.43,48.4,152788745.37,500,
212.75,-289.09,-48.18,152788745.37,500,-212.75,289.09,48.18,152788745.37,500,
214.15,-287.75,-47.96,152788745.37,500,-214.15,287.75,47.96,152788745.37,500,
215.55,-286.39,-47.73,152788745.37,500,-215.55,286.4,47.73,152788745.37,500,
216.94,-285.03,-47.5,152788745.37,500,-216.94,285.03,47.51,152788745.37,500,
218.33,-283.65,-47.28,152788745.37,500,-218.33,283.66,47.28,152788745.37,500,
219.71,-282.27,-47.04,152788745.37,500,-219.71,282.27,47.05,152788745.37,500,
221.08,-280.88,-46.81,152788745.37,500,-221.08,280.88,46.81,152788745.37,500,
222.44,-279.47,-46.58,152788745.37,500,-222.44,279.48,46.58,152788745.37,500,
223.79,-278.06,-46.34,152788745.37,500,-223.79,278.06,46.34,152788745.37,500,
225.14,-276.64,-46.11,152788745.37,500,-225.14,276.64,46.11,152788745.37,500,
226.47,-275.21,-45.87,152788745.37,500,-226.47,275.21,45.87,152788745.37,500,
227.8,-273.76,-45.63,152788745.37,500,-227.8,273.77,45.63,152788745.37,500,
229.13,-272.31,-45.39,152788745.37,500,-229.13,272.32,45.39,152788745.37,500,
230.44,-270.85,-45.14,152788745.37,500,-230.44,270.85,45.14,152788745.37,500,
231.75,-269.38,-44.9,152788745.37,500,-231.75,269.38,44.9,152788745.37,500,
233.04,-267.9,-44.65,152788745.37,500,-233.04,267.9,44.65,152788745.37,500,
234.33,-266.41,-44.4,152788745.37,500,-234.33,266.41,44.4,152788745.37,500,
235.61,-264.91,-44.15,152788745.37,500,-235.61,264.91,44.15,152788745.37,500,
236.89,-263.4,-43.9,152788745.37,500,-236.89,263.4,43.9,152788745.37,500,
238.15,-261.88,-43.65,152788745.37,500,-238.15,261.88,43.65,152788745.37,500,
239.4,-260.35,-43.39,152788745.37,500,-239.4,260.36,43.39,152788745.37,500,
240.65,-258.81,-43.14,152788745.37,500,-240.65,258.82,43.14,152788745.37,500,
241.89,-257.27,-42.88,152788745.37,500,-241.89,257.27,42.88,152788745.37,500,
243.12,-255.71,-42.62,152788745.37,500,-243.12,255.72,42.62,152788745.37,500,
244.34,-254.15,-42.36,152788745.37,500,-244.34,254.15,42.36,152788745.37,500,
245.55,-252.57,-42.1,152788745.37,500,-245.55,252.58,42.1,152788745.37,500,
246.75,-250.99,-41.83,152788745.37,500,-246.75,250.99,41.83,152788745.37,500,
247.94,-249.39,-41.57,152788745.37,500,-247.94,249.4,41.57,152788745.37,500,
249.13,-247.79,-41.3,152788745.37,500,-249.13,247.8,41.3,152788745.37,500,
250.3,-246.18,-41.03,152788745.37,500,-250.3,246.18,41.03,152788745.37,500,
251.47,-244.56,-40.76,152788745.37,500,-251.47,244.56,40.76,152788745.37,500,
252.63,-242.93,-40.49,152788745.37,500,-252.63,242.93,40.49,152788745.37,500,
253.77,-241.29,-40.22,152788745.37,500,-253.77,241.3,40.22,152788745.37,500,
254.91,-239.64,-39.94,152788745.37,500,-254.91,239.65,39.94,152788745.37,500,
256.04,-237.99,-39.66,152788745.37,500,-256.04,237.99,39.67,152788745.37,500,
257.16,-236.32,-39.39,152788745.37,500,-257.16,236.32,39.39,152788745.37,500,
258.27,-234.65,-39.11,152788745.37,500,-258.27,234.65,39.11,152788745.37,500,
259.36,-232.96,-38.83,152788745.37,500,-259.36,232.97,38.83,152788745.37,500,
260.45,-231.27,-38.55,152788745.37,500,-260.45,231.27,38.55,152788745.37,500,
261.53,-229.57,-38.26,152788745.37,500,-261.53,229.57,38.26,152788745.37,500,
262.6,-227.86,-37.98,152788745.37,500,-262.6,227.86,37.98,152788745.37,500,
263.66,-226.14,-37.69,152788745.37,500,-263.66,226.15,37.69,152788745.37,500,
264.71,-224.41,-37.4,152788745.37,500,-264.71,224.42,37.4,152788745.37,500,
265.75,-222.68,-37.11,152788745.37,500,-265.75,222.68,37.11,152788745.37,500,
266.78,-220.93,-36.82,152788745.37,500,-266.78,220.94,36.82,152788745.37,500,
267.8,-219.18,-36.53,152788745.37,500,-267.8,219.18,36.53,152788745.37,500,
268.8,-217.42,-36.24,152788745.37,500,-268.8,217.42,36.24,152788745.37,500,
269.8,-215.65,-35.94,152788745.37,500,-269.8,215.65,35.94,152788745.37,500,
270.79,-213.87,-35.65,152788745.37,500,-270.79,213.88,35.65,152788745.37,500,
271.77,-212.08,-35.35,152788745.37,500,-271.77,212.09,35.35,152788745.37,500,
272.73,-210.29,-35.05,152788745.37,500,-272.73,210.29,35.05,152788745.37,500,
273.69,-208.49,-34.75,152788745.37,500,-273.69,208.49,34.75,152788745.37,500,
274.63,-206.67,-34.45,152788745.37,500,-274.63,206.68,34.45,152788745.37,500,
275.56,-204.85,-34.14,152788745.37,500,-275.56,204.86,34.14,152788745.37,500,
276.49,-203.03,-33.84,152788745.37,500,-276.49,203.03,33.84,152788745.37,500,
277.4,-201.19,-33.53,152788745.37,500,-277.4,201.2,33.53,152788745.37,500,
278.3,-199.35,-33.22,152788745.37,500,-278.3,199.35,33.23,152788745.37,500,
279.19,-197.49,-32.92,152788745.37,500,-279.19,197.5,32.92,152788745.37,500,
280.06,-195.63,-32.61,152788745.37,500,-280.06,195.64,32.61,152788745.37,500,
280.93,-193.77,-32.29,152788745.37,500,-280.93,193.77,32.3,152788745.37,500,
281.79,-191.89,-31.98,152788745.37,500,-281.79,191.9,31.98,152788745.37,500,
282.63,-190.01,-31.67,152788745.37,500,-282.63,190.01,31.67,152788745.37,500,
283.46,-188.12,-31.35,152788745.37,500,-283.46,188.12,31.35,152788745.37,500,
284.28,-186.22,-31.04,152788745.37,500,-284.28,186.22,31.04,152788745.37,500,
285.09,-184.31,-30.72,152788745.37,500,-285.09,184.32,30.72,152788745.37,500,
285.89,-182.4,-30.4,152788745.37,500,-285.89,182.4,30.4,152788745.37,500,
286.67,-180.47,-30.08,152788745.37,500,-286.67,180.48,30.08,152788745.37,500,
287.45,-178.55,-29.76,152788745.37,500,-287.45,178.55,29.76,152788745.37,500,
288.21,-176.61,-29.43,152788745.37,500,-288.21,176.61,29.44,152788745.37,500,
288.96,-174.66,-29.11,152788745.37,500,-288.96,174.67,29.11,152788745.37,500,
289.69,-172.71,-28.79,152788745.37,500,-289.69,172.72,28.79,152788745.37,500,
290.42,-170.75,-28.46,152788745.37,500,-290.42,170.76,28.46,152788745.37,500,
291.13,-168.79,-28.13,152788745.37,500,-291.13,168.79,28.13,152788745.37,500,
291.83,-166.81,-27.8,152788745.37,500,-291.83,166.82,27.8,152788745.37,500,
292.52,-164.83,-27.47,152788745.37,500,-292.52,164.84,27.47,152788745.37,500,
293.19,-162.85,-27.14,152788745.37,500,-293.19,162.85,27.14,152788745.37,500,
293.86,-160.85,-26.81,152788745.37,500,-293.86,160.86,26.81,152788745.37,500,
294.51,-158.85,-26.48,152788745.37,500,-294.51,158.86,26.48,152788745.37,500,
295.14,-156.84,-26.14,152788745.37,500,-295.14,156.85,26.14,152788745.37,500,
295.77,-154.83,-25.8,152788745.37,500,-295.77,154.83,25.81,152788745.37,500,
296.38,-152.81,-25.47,152788745.37,500,-296.38,152.81,25.47,152788745.37,500,
296.98,-150.78,-25.13,152788745.37,500,-296.98,150.78,25.13,152788745.37,500,
297.56,-148.74,-24.79,152788745.37,500,-297.56,148.75,24.79,152788745.37,500,
298.14,-146.7,-24.45,152788745.37,500,-298.14,146.71,24.45,152788745.37,500,
298.7,-144.65,-24.11,152788745.37,500,-298.7,144.66,24.11,152788745.37,500,
299.24,-142.6,-23.77,152788745.37,500,-299.24,142.6,23.77,152788745.37,500,
299.78,-140.54,-23.42,152788745.37,500,-299.78,140.54,23.42,152788745.37,500,
300.29,-138.47,-23.08,152788745.37,500,-300.29,138.48,23.08,152788745.37,500,
300.8,-136.4,-22.73,152788745.37,500,-300.8,136.4,22.73,152788745.37,500,
301.29,-134.32,-22.39,152788745.37,500,-301.29,134.32,22.39,152788745.37,500,
301.77,-132.23,-22.04,152788745.37,500,-301.77,132.24,22.04,152788745.37,500,
302.24,-130.14,-21.69,152788745.37,500,-302.24,130.15,21.69,152788745.37,500,
302.69,-128.05,-21.34,152788745.37,500,-302.69,128.05,21.34,152788745.37,500,
303.13,-125.94,-20.99,152788745.37,500,-303.13,125.95,20.99,152788745.37,500,
303.55,-123.83,-20.64,152788745.37,500,-303.55,123.84,20.64,152788745.37,500,
303.96,-121.72,-20.29,152788745.37,500,-303.96,121.72,20.29,152788745.37,500,
304.35,-119.6,-19.93,152788745.37,500,-304.35,119.6,19.93,152788745.37,500,
304.74,-117.47,-19.58,152788745.37,500,-304.74,117.48,19.58,152788745.37,500,
305.1,-115.34,-19.22,152788745.37,500,-305.1,115.35,19.22,152788745.37,500,
305.46,-113.2,-18.87,152788745.37,500,-305.46,113.21,18.87,152788745.37,500,
305.79,-111.06,-18.51,152788745.37,500,-305.79,111.07,18.51,152788745.37,500,
306.12,-108.91,-18.15,152788745.37,500,-306.12,108.92,18.15,152788745.37,500,
306.43,-106.76,-17.79,152788745.37,500,-306.43,106.77,17.79,152788745.37,500,
306.72,-104.6,-17.43,152788745.37,500,-306.72,104.61,17.43,152788745.37,500,
307,-102.44,-17.07,152788745.37,500,-307,102.45,17.07,152788745.37,500,
307.27,-100.27,-16.71,152788745.37,500,-307.27,100.28,16.71,152788745.37,500,
307.52,-98.1,-16.35,152788745.37,500,-307.52,98.11,16.35,152788745.37,500,
307.75,-95.93,-15.99,152788745.37,500,-307.75,95.93,15.99,152788745.37,500,
307.98,-93.74,-15.62,152788745.37,500,-307.98,93.75,15.62,152788745.37,500,
308.18,-91.56,-15.26,152788745.37,500,-308.18,91.56,15.26,152788745.37,500,
308.37,-89.37,-14.89,152788745.37,500,-308.37,89.37,14.9,152788745.37,500,
308.55,-87.17,-14.53,152788745.37,500,-308.55,87.18,14.53,152788745.37,500,
308.71,-84.97,-14.16,152788745.37,500,-308.71,84.98,14.16,152788745.37,500,
308.85,-82.77,-13.79,152788745.37,500,-308.85,82.77,13.8,152788745.37,500,
308.98,-80.56,-13.43,152788745.37,500,-308.98,80.56,13.43,152788745.37,500,
309.1,-78.35,-13.06,152788745.37,500,-309.1,78.35,13.06,152788745.37,500,
309.2,-76.13,-12.69,152788745.37,500,-309.2,76.14,12.69,152788745.37,500,
309.28,-73.91,-12.32,152788745.37,500,-309.28,73.92,12.32,152788745.37,500,
309.35,-71.69,-11.95,152788745.37,500,-309.35,71.69,11.95,152788745.37,500,
309.4,-69.46,-11.58,152788745.37,500,-309.4,69.47,11.58,152788745.37,500,
309.43,-67.23,-11.21,152788745.37,500,-309.43,67.24,11.21,152788745.37,500,
309.45,-65,-10.83,152788745.37,500,-309.45,65,10.83,152788745.37,500,
309.46,-62.76,-10.46,152788745.37,500,-309.46,62.76,10.46,152788745.37,500,
309.44,-60.52,-10.09,152788745.37,500,-309.44,60.52,10.09,152788745.37,500,
309.42,-58.28,-9.71,152788745.37,500,-309.42,58.28,9.71,152788745.37,500,
309.37,-56.03,-9.34,152788745.37,500,-309.37,56.03,9.34,152788745.37,500,
309.31,-53.78,-8.96,152788745.37,500,-309.31,53.78,8.96,152788745.37,500,
309.23,-51.53,-8.59,152788745.37,500,-309.23,51.53,8.59,152788745.37,500,
309.14,-49.27,-8.21,152788745.37,500,-309.14,49.27,8.21,152788745.37,500,
309.03,-47.01,-7.84,152788745.37,500,-309.03,47.02,7.84,152788745.37,500,
308.9,-44.75,-7.46,152788745.37,500,-308.9,44.76,7.46,152788745.37,500,
308.76,-42.49,-7.08,152788745.37,500,-308.76,42.49,7.08,152788745.37,500,
308.6,-40.22,-6.7,152788745.37,500,-308.6,40.23,6.7,152788745.37,500,
308.43,-37.96,-6.33,152788745.37,500,-308.43,37.96,6.33,152788745.37,500,
308.23,-35.69,-5.95,152788745.37,500,-308.23,35.69,5.95,152788745.37,500,
308.02,-33.42,-5.57,152788745.37,500,-308.02,33.42,5.57,152788745.37,500,
307.8,-31.14,-5.19,152788745.37,500,-307.8,31.15,5.19,152788745.37,500,
307.55,-28.87,-4.81,152788745.37,500,-307.55,28.87,4.81,152788745.37,500,
307.29,-26.59,-4.43,152788745.37,500,-307.29,26.59,4.43,152788745.37,500,
307.01,-24.31,-4.05,152788745.37,500,-307.01,24.32,4.05,152788745.37,500,
306.72,-22.03,-3.67,152788745.37,500,-306.72,22.04,3.67,152788745.37,500,
306.4,-19.75,-3.29,152788745.37,500,-306.4,19.76,3.29,152788745.37,500,
306.07,-17.47,-2.91,152788745.37,500,-306.07,17.47,2.91,152788745.37,500,
